,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p35021,0.0002657039784800599,0.0002762414238355891,8.876160129219894e-07,0.4941339709111551,2.1917074557894053e-08,0.0011465449066194653,1.6966689459500925e-05,0.1287812090132921,0.37537845354407073
p35023,7.460295525278476e-06,2.661480617214865e-05,2.9744203626543687e-08,0.8141715756515893,7.001762003781317e-10,0.024071791495658214,2.263047028719373e-06,0.003187794403637602,0.15853246985600902
p35053,4.076034854785513e-05,7.392782350700032e-05,1.4544675616178335e-07,0.7410295760065801,3.510694100835223e-09,0.0109624252983744,5.731492126656314e-06,0.01931675562094621,0.2285706744524675
p35028,0.00011348366576820128,0.00010233590420402885,3.551825582743954e-07,0.747039341059403,8.992123788957265e-09,0.006980397922818611,6.498860149802218e-06,0.05716992723550505,0.1885876511774692
p35033,0.00019985973315721873,0.0001814670823551067,6.381780893808521e-07,0.622949211245321,1.6016906083976e-08,0.0026634755943770088,1.1176547135746724e-05,0.10151395295963049,0.27248020264302797
p35015,5.967428178926733e-05,0.0002631834393301906,2.5917983272559076e-07,0.4125898925998801,6.008009194938099e-09,0.0014611097039455353,2.2525103458990316e-05,0.013294490597382663,0.5723088590863714
p35009,0.00021904986778294,0.0004400785453997165,8.572130630094865e-07,0.38345015103437474,2.0365698119838838e-08,0.0010225585588315806,3.106424824485015e-05,0.07111112404391393,0.543725096122691
p35041,0.0001598722225036915,0.00040786269933756653,6.651510098092653e-07,0.4089539572166224,1.5647818965930433e-08,0.0010762530075938068,3.1101991685223244e-05,0.04617247118895993,0.5431978008744686
p35045,5.730865771511773e-05,3.689355866969508e-05,1.6838406674982404e-07,0.8891484126906255,4.46553010337773e-09,0.02084836795454188,2.2694761284973674e-06,0.02539125642065095,0.06451531839207156
p35027,5.737592818264328e-05,0.00013217342648787892,2.2250122074935135e-07,0.567159269737363,5.279952179492016e-09,0.003480853701287978,1.0559199354005934e-05,0.02291804838281557,0.4062414918433361
p35019,0.00012583411061602173,0.00019436057289037932,4.4860113658766137e-07,0.559189728608525,1.085708019287543e-08,0.002426508439536668,1.3453114720602958e-05,0.056710751111369945,0.38133890458412467
p35057,7.809882030787925e-05,0.00012135350364994936,2.7349884206421864e-07,0.6417178325332513,6.641287748372363e-09,0.005162710302921584,8.698169028658864e-06,0.0371473213493779,0.3157637051813329
p35029,1.2047056075045549e-05,4.282920005260247e-05,4.897829894884128e-08,0.7298281389050173,1.150485399207661e-09,0.012731749792427801,3.6485353423875006e-06,0.004895834182898051,0.2524857021994027
p35031,4.337055149289975e-05,3.967736397505371e-05,1.3323813864289813e-07,0.864419964507146,3.4062807101674243e-09,0.025219990935876384,2.634369107053866e-06,0.02145163947186494,0.08882258615611821
p35039,0.00012210526340649042,8.290581939388019e-05,3.6557297255838873e-07,0.8040814864201163,9.526637298676392e-09,0.008056341321926853,5.006817523345471e-06,0.05697470756817022,0.13067707168985285
p35025,0.00012857402850354968,0.0005287494686441018,5.608733399334601e-07,0.2844613661419642,1.2994050115148132e-08,0.0011231186552479954,4.5657421884125664e-05,0.023653860543541447,0.6900580998728246
p35005,7.528734833158684e-05,0.0002225583354166838,3.164906209170373e-07,0.4277522356447576,7.413727908065555e-09,0.0018013030840908235,1.8730129829598446e-05,0.023181631897334826,0.54694792965589
p35049,0.00011177909548432951,0.0001197428670044433,3.619638006471266e-07,0.7037425604839994,9.021027003674246e-09,0.005757552529250219,7.83906642118022e-06,0.056703904857779916,0.23355625011523298
p35037,0.00022096992051881618,0.0003387194037255998,8.061724397778988e-07,0.4280301332979257,1.9429026225643797e-08,0.001017665199401791,2.245312910768459e-05,0.08728072640917185,0.48308850703868256
p35001,7.066929561696526e-05,8.72880944381109e-05,2.3281398842582527e-07,0.7471161995153559,5.759260002749214e-09,0.009489332007428476,6.021111420690423e-06,0.03568267718660429,0.2075475742158871
p35051,2.4437369073390956e-05,5.90994745430097e-05,9.329593658239972e-08,0.7347966260492658,2.216405346149629e-09,0.011272886152371868,5.096971339296575e-06,0.010663662161212863,0.24317809630985185
p35061,5.7635966329838955e-05,8.050714987462234e-05,1.9428724733852052e-07,0.742273480180816,4.766809808830526e-09,0.0103908205076299,5.759233520294493e-06,0.02873442557464673,0.2184571723331254
p46099,0.09565938222437426,0.0012334195905777737,0.0001825052491728805,0.059806665695074424,6.7797358816725515e-06,4.278559268951038e-05,0.00016381498917040455,0.8384980673114596,0.004406579611599556
p46067,0.05519125243020664,0.0010434082274557955,0.00011423112786288182,0.09482534141106866,3.997167387949489e-06,6.402810877375472e-05,0.00011652270537844216,0.8428553574917081,0.005785861330157656
p46101,0.11027495045875674,0.0010595760084853982,0.0001868263459929392,0.056784066880008165,7.485289236493935e-06,4.25719443209832e-05,0.00015345062081069684,0.8281818768287054,0.003309195623683165
p46043,0.04137702438251901,0.0007899464384854658,8.188998816865529e-05,0.12696286339118162,2.9171703629407208e-06,8.542712413595029e-05,8.408613492746211e-05,0.8251813224590526,0.005434522911166023
p46039,0.12031618601823225,0.0006952687226336049,0.000170600134491464,0.057038373178149825,8.137534894090058e-06,4.72818095615752e-05,0.00011911235816378955,0.8197737439184549,0.0018312963254185726
p46025,0.0719227362871227,0.0004592989992045397,0.00010132648730236687,0.09689864774889795,4.93660228068644e-06,8.136056784367552e-05,7.248073381838271e-05,0.8287458612867646,0.0017133512867650936
p46097,0.07052860519009214,0.000750038693786199,0.00011756685898517787,0.09156789124735723,4.735112229777294e-06,6.783060888061107e-05,9.984226660516932e-05,0.8335333362751243,0.003330153746939428
p46073,0.04180541588627371,0.0004871472413336282,6.8085147974136e-05,0.14796586786133667,2.785932075389893e-06,0.00010889089303550676,5.9602641156031515e-05,0.8063914712454088,0.003110733151406016
p46087,0.07331205632797777,0.000990436599745797,0.0001368023649997446,0.08022885029197199,5.108769342389355e-06,5.686918234760086e-05,0.00012584418910768547,0.840727120482112,0.004416911792394824
p46081,0.002191726918175912,3.526229869370515e-05,3.311632300664654e-06,0.5250949712442251,1.4965575230350543e-07,0.000928023795021419,3.1424037963941397e-06,0.470158415600872,0.0015849964511624537
p46137,0.007721731995470711,7.175965931947153e-05,1.042791459876257e-05,0.3950059071964083,5.230716973461893e-07,0.00040689956700182105,8.267746604496264e-06,0.5956588861902494,0.0011155966586497855
p46015,0.03056524791497645,0.0004828051835300263,5.384184932846023e-05,0.1783556710900258,2.0622967570097008e-06,0.0001237980962490801,5.210710632925359e-05,0.7863710991434975,0.003993367319306538
p46119,0.018559086052624844,0.00017373070512829002,2.6908096147595765e-05,0.2731562550989141,1.2726847015836893e-06,0.000220431665301247,2.144015912991339e-05,0.7062034363333536,0.0016374392046990206
p46129,0.022665653798151317,0.0001323527196686663,2.792440786012299e-05,0.2223733137582824,1.5402941266375729e-06,0.00024201222884849427,1.9452296742227547e-05,0.753542501561075,0.0009952489352449804
p46077,0.07876237598940555,0.0006523523005200362,0.00012063563750135395,0.0873431342763664,5.2438208895078254e-06,6.765381208632372e-05,9.466812599067556e-05,0.8304317618744529,0.0025221741627873898
p46055,0.007005789980341851,9.731923081769218e-05,1.0764077695601027e-05,0.4377485927911322,4.7152345662687857e-07,0.00032218104407660976,9.821936757892316e-06,0.5530269743325458,0.0017780850831757816
p46061,0.05983213244916685,0.0008489856454210557,0.00011013273574870776,0.09856777632919134,4.129513102785586e-06,6.939822583913772e-05,0.00010298548048087249,0.8360734650858014,0.004390994535247744
p46041,0.013101181970866488,9.986020544919822e-05,1.7081158917736326e-05,0.31334159078859725,8.872776304983032e-07,0.00031734159954426516,1.2822524301356471e-05,0.6720110144867764,0.0010982199879166603
p46027,0.06709009717394754,0.0017861046882518099,0.00017447601284110832,0.06125549442557965,5.634173843446005e-06,4.0574165610664866e-05,0.00019414296287218586,0.8612185061384378,0.008234970258615797
p46135,0.058173348753021624,0.0014439504965593646,0.00013995999188408772,0.0763458811177429,4.6058582890441355e-06,5.0600481482988973e-05,0.00015382640911863207,0.8560903838272831,0.007597443064618188
p46013,0.05715568093851311,0.00024683232460348726,6.737196516921064e-05,0.11229940946224685,3.8938086282706e-06,0.0001188712392998245,4.482263767368165e-05,0.8291000535497121,0.0009630640741534365
p46079,0.08911098475662829,0.0009009040786425654,0.00014967176047907366,0.07200104881672696,6.011392712610771e-06,5.366797764076959e-05,0.00012498640584040075,0.8343194274824589,0.003333297328870563
p46085,0.02024574667818378,0.0003050552713833335,3.3793829719791876e-05,0.24525520562565203,1.3495084981946552e-06,0.00017317540047454626,3.2108755483378945e-05,0.7307221687956695,0.0032313961349353065
p46071,0.006072818603877556,0.00012130873171736005,1.0320972247394109e-05,0.44548631591557863,4.04429176069211e-07,0.00029510857965398977,1.0735567325330279e-05,0.5451909229869082,0.002812064213515555
p46033,0.0025144022282350214,5.678619741245405e-05,4.190179171193597e-06,0.5560622659408272,1.6748291198483654e-07,0.0007252342602743541,4.520995531789132e-06,0.4377346988122099,0.002897733903426208
p46005,0.05275051785849508,0.00046626326795437165,7.999719155544157e-05,0.1273499640172524,3.522442273589335e-06,9.847248781760207e-05,6.391565309917474e-05,0.8167943619530804,0.0023929851284720687
p46075,0.012027423005960308,0.00018848626714423558,1.9639402480832563e-05,0.3345311435926438,8.004986047941246e-07,0.00023540554654974017,1.8835659097348644e-05,0.650249376296046,0.002728889731472964
p46021,0.023543489947025046,0.00011448318306926622,2.731098749773513e-05,0.19470737881362193,1.6250143262880384e-06,0.00025917810696496303,1.8297972482470878e-05,0.7805401993041455,0.0007880366708667447
p46063,0.0031737603561796906,2.5174489378052693e-05,3.86123871086816e-06,0.42616963590249757,2.1869543878030744e-07,0.0010019386685908647,2.8827374842827057e-06,0.568959654726438,0.0006628731852820832
p46029,0.09451461576411405,0.0005200756195653725,0.00012989054166178887,0.07353076026167223,6.5242803371441045e-06,6.34627870838584e-05,8.956074003161521e-05,0.8295844910330757,0.0015606189724580097
p46009,0.046141410750324074,0.0012020666931145212,0.00010802850298873892,0.09595198154208762,3.560792932462702e-06,6.333715981486369e-05,0.00012115195434385117,0.8487530654310491,0.007655397173344617
p46007,0.0059219776334663255,0.0001628531625319287,1.1160140683657555e-05,0.3874770333093808,4.0144390901137117e-07,0.0002943753070170947,1.2942591374176863e-05,0.6015227932197017,0.004596463191935287
p46109,0.11343498831276047,0.0003842185357744676,0.00013029951142129229,0.05823877977428082,7.723277488103793e-06,5.998334814529792e-05,8.459947962453107e-05,0.8267282279790044,0.0009311797815004432
p46121,0.010466141128174487,0.0002740237713528752,2.023705526017883e-05,0.3098876684675513,7.179580122692644e-07,0.00020887968032234488,2.3085085633605154e-05,0.6739440428005281,0.0051752040531650376
p46125,0.07254191647105487,0.0013282988017675721,0.00015671613941879763,0.07032835426758291,5.4157867960597834e-06,4.7774483456491414e-05,0.00015745751597651437,0.8494897747652911,0.005944291768655691
p46035,0.049940129426813064,0.000738077183741856,9.09897488822601e-05,0.1169506030629442,3.4235335507646e-06,8.185433255952363e-05,8.62282159914403e-05,0.8277636356133775,0.004345058882139317
p46117,0.012288118022604714,0.00014705070692175716,1.8588604060950798e-05,0.34200403763694204,8.285476297403335e-07,0.0002579079257195445,1.6152386191058503e-05,0.6433762544089828,0.0018910617609473215
p46003,0.0405952900731882,0.0006070710076980666,7.230100933444095e-05,0.14181631422750954,2.7552073744497704e-06,9.929290146568302e-05,6.878094201355078e-05,0.812612696847643,0.004125497783772997
p46103,0.0033912515018655457,6.150131746299237e-05,5.403571516355862e-06,0.5235532346212032,2.2702886691020004e-07,0.000540603150191297,5.397212784951464e-06,0.4703204057851635,0.0021219758109453646
p46083,0.08637889126157086,0.001571298855686004,0.0001947440694534321,0.056508375751434435,6.6550563709052325e-06,3.849948625008875e-05,0.00019418305270293203,0.8490139797425956,0.0060933727239357765
p46105,0.005261878473818477,3.953070988927759e-05,6.474703251169233e-06,0.417393233366665,3.601499894330548e-07,0.0006128346448762465,4.78898387126589e-06,0.5759579314119668,0.0007229675556721523
p46011,0.1105239763267273,0.0008353765334411591,0.00016952480076772014,0.06112431207756707,7.355274538319052e-06,4.7676968833687344e-05,0.0001294972459201324,0.8246570087521418,0.0025052720200630643
p46017,0.030369725286052585,0.0003771968400028303,4.909644064694705e-05,0.1900725339968832,2.0211578013916997e-06,0.00013904771176401985,4.378628448703103e-05,0.7759753640791226,0.0029712282032394845
p46095,0.010792727497248255,0.00021749643373199487,1.9027281114611423e-05,0.33800457112690624,7.234778085960273e-07,0.00022409551053872645,1.9901947603731304e-05,0.6470619275188628,0.003659529206185065
p46107,0.02213683897566013,0.00015974527680793645,2.9468404804396227e-05,0.24189289416143336,1.5009720798683553e-06,0.00021959338772327576,2.189469307669355e-05,0.7342451851079864,0.0012928790204279395
p46047,0.002177101767868958,6.317898150269861e-05,3.907333488570285e-06,0.5430813834210633,1.4543323141296598e-07,0.0006579485649831709,4.678139860472862e-06,0.4500240182758151,0.003987638082186196
p46065,0.019665311821397597,0.00021943340880180404,2.989699370275686e-05,0.26266695142930724,1.320306474903405e-06,0.00019890945759161154,2.548873012925741e-05,0.7150485974633725,0.0021440903892224967
p46069,0.027096957765785034,0.00025772172791380896,4.0183362262396335e-05,0.21479456196882804,1.8296223759967219e-06,0.00016792982907639154,3.246256226754108e-05,0.7556109473119242,0.001997405849566455
p46057,0.09365958778198435,0.0006159680557490722,0.00013515373341632886,0.07483665152339691,6.3073736342399134e-06,6.091315998781613e-05,9.82797091208442e-05,0.8286064787376026,0.001980659925107828
p46045,0.0356489235116795,0.00019060611108823086,4.380701394046524e-05,0.16731347241433545,2.418708687117839e-06,0.0001714050753508662,2.9867536122755027e-05,0.7955417407124377,0.0010577589163579893
p46059,0.035797227047815385,0.0003187300589117788,5.305615275402228e-05,0.17573245446653762,2.411698433855654e-06,0.0001379561901276246,4.2245525109049545e-05,0.785839526182274,0.002076392678036831
p46115,0.05285339292541572,0.0003467536741973328,7.313649544354508e-05,0.12816291590115755,3.626265909622505e-06,0.00010949511012873063,5.271474136316246e-05,0.8168128914818488,0.0015850734045356968
p46049,0.035221292263268075,0.00023125808076857247,4.686122733142718e-05,0.17706583039091936,2.391997463094967e-06,0.00015812912205574048,3.386502477613794e-05,0.7858662003280269,0.0013741715653905451
p46019,0.002904486762882167,3.331006682956939e-05,3.94766237228177e-06,0.556245438673085,1.9670426622368136e-07,0.0009278296800194464,3.346040013163921e-06,0.4387800557984019,0.00110138861213019
p46093,0.0038612124055763955,5.092403392270706e-05,5.653208389864308e-06,0.46505315734112285,2.6309269909278405e-07,0.0005726472300504459,5.025618544098474e-06,0.5290741734524593,0.0013769436172351612
p46089,0.036768641409944215,0.0001617028230466485,4.2343543814384296e-05,0.1489644453973824,2.5327443872282056e-06,0.0001802016769165952,2.809840427796145e-05,0.8130298912179028,0.000822142782327825
p46102,0.0036444960167010317,9.583743328957938e-05,6.541618013377694e-06,0.43964812084669597,2.439138810592711e-07,0.0004295551982400732,7.466386780536572e-06,0.5523802869861065,0.0037874516002918833
p46023,0.03508995577640292,0.0007912590879092119,7.297053061350423e-05,0.1370894225789633,2.5187824590687667e-06,9.077581291765215e-05,7.89061739974496e-05,0.8205576217669786,0.006226569489758491
p46127,0.07365425432310464,0.0021060507148266965,0.0002059866001124535,0.051551744559088786,6.544560452158959e-06,3.412163303798516e-05,0.0002320906864593894,0.8633991229484554,0.008810083974462375
p46037,0.0815235216647781,0.00036236052813121757,0.00010018112186031357,0.08485991632975827,5.520928338664996e-06,8.141613128247226e-05,6.718326102813767e-05,0.831848314504183,0.0011515855306399015
p46123,0.017771895507039514,0.00039580769292899524,3.3848474500902354e-05,0.23968200324993447,1.219751072104149e-06,0.00015809137468465628,3.661313142587145e-05,0.736892647794328,0.0050278730240856835
